,Unnamed: 0,iso,country_name_x,mean_temperature,year,hdi_rank,hdi_value,A1,A2,A3,A_avg,B4,B5,B6,B_avg,C7,C8,C9,C10,C11,C_avg,D12,D13,D14,D15,D16,D_avg,portfolio,overall_rating,conflict_stock_displacement,conflict_stock_displacement_raw,conflict_new_displacements,conflict_new_displacements_raw,disaster_new_displacements,disaster_new_displacements_raw,disaster_stock_displacement,disaster_stock_displacementr_raw,ims_both_sex,ims_male,ims_female,totalpop_both_in_thou,totalpop_male_in_though,totalpop_female_in_thou,ims_percent_totalpop_both_sex,ims_percent_totalpop_male,ims_percent_totalpop_female,female_migrants_perc_ims,estimated_refugee_stock_incl_asylum_seekers_both_sexes,refugees_asylum_seekers_perc_ims,EPI,HLT,AIR,H2O,HMT,ECO,BDH,FSH,CCH,APE,WRS,AGR,HAD,PMD,PMW,USD,UWD,PBD,MPA,TBN,TBG,SPI,PAR,SHI,TCL,FSS,RMS,DCT,DPT,DMT,DNT,DBT,DST,DXT,WWT,SNM,OZD,WMG,MSW,BHV,ECS,GRL,WTL,FGT,CDA,CHA,FGA,NDA,BCA,LCB,GIB,GHP,SDA,NXA,v2pepwrses,v2peapssoc,v2clsocgrp,value.Gini index (World Bank estimate),GDP per capita (constant 2015 US$),value.GDP (constant 2015 US$),fsi_total,C1: Security Apparatus,C2: Factionalized Elites,C3: Group Grievance,E1: Economy,E2: Economic Inequality,E3: Human Flight and Brain Drain,P1: State Legitimacy,P2: Public Services,P3: Human Rights,S1: Demographic Pressures,S2: Refugees and IDPs,X1: External Intervention,value.Control of Corruption: Estimate,value.Government Effectiveness: Estimate,value.Rule of Law: Estimate,CRI score,Fatalities (Rank),Fatalities per 100 000 inhabitants (Rank),Losses in million US$ (PPP) (Rank),Losses per unit GDP in % (Rank),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",CPIA quality of public administration rating (1=low to 6=high),CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),country_name_y,region,donor,sids,ldc
277,277,NPL,Nepal,13.21,2012,142.0,0.559,4.5,4.0,4.5,4.3,4.5,4.0,3.5,4.0,4.5,5.0,4.0,4.5,4.5,4.5,3.0,4.0,5.0,3.5,3.5,3.8,3.0,4.2,50000.0,50000.0,0.0,0.0,600.0,600.0,0.0,0.0,,,,,,,,,,,,,57.97,,36.595,,,,,,88.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,-0.639,1.133,,790.9881496,21348105727.0,93.0,7.5,8.2,9.0,7.6,8.4,5.6,8.0,7.4,8.2,7.9,7.7,7.4,-0.8129804,-0.9827667,-0.735665,,,,,,3.0,3.0,3.5,Nepal,South Asia,0,0,1
278,278,NPL,Nepal,13.06,2013,142.0,0.568,4.5,3.5,4.0,4.0,4.5,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.5,4.1,3.0,4.0,5.0,3.5,3.5,3.8,3.0,4.0,50000.0,50000.0,0.0,0.0,12000.0,12474.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.038,-0.639,1.054,,821.0732055,22100659153.0,91.8,7.6,8.2,9.0,7.3,8.1,5.9,8.1,7.3,7.9,7.6,8.4,7.1,-0.6867849,-0.9266179,-0.7181886,,,,,,3.0,3.0,3.5,Nepal,South Asia,0,0,1
279,279,NPL,Nepal,13.14,2014,142.0,0.576,4.5,3.5,4.0,4.0,4.5,4.0,4.0,4.2,4.0,4.0,4.5,4.0,4.0,4.1,3.5,4.0,5.0,3.5,3.5,3.9,4.5,4.0,50000.0,50000.0,0.0,0.0,74000.0,74400.0,0.0,0.0,,,,,,,,,,,,,37.0,,16.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7559999999999999,-0.639,1.256,,870.7816902999999,23429236486.0,91.0,7.3,8.3,9.0,7.1,7.8,6.2,7.6,7.4,7.6,7.8,7.6,7.3,-0.5882109999999999,-0.8520671000000001,-0.649678,,,,,,3.0,3.0,3.5,Nepal,South Asia,0,0,1
280,280,NPL,Nepal,13.19,2015,142.0,0.583,4.5,3.5,4.0,4.0,4.5,4.0,4.0,4.2,4.0,4.0,4.5,4.0,4.0,4.1,3.5,4.0,5.0,3.5,3.5,3.9,4.0,4.0,50000.0,50000.0,0.0,0.0,2623000.0,2622828.0,0.0,0.0,509471.0,156361.0,353110.0,27015.03,12397.96,14617.07,1.89,1.26,2.42,69.31,32684.0,6.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.026,-0.639,1.256,,901.7496077,24360795410.0,90.5,7.0,8.3,9.1,6.8,7.5,7.0,7.1,7.1,7.7,7.9,7.6,7.4,-0.5780753000000001,-1.053868,-0.6769010999999999,,,,,,3.0,3.0,3.5,Nepal,South Asia,0,0,1
281,281,NPL,Nepal,13.88,2016,142.0,0.586,4.5,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0,3.5,4.0,3.5,4.0,5.0,3.5,3.5,3.9,4.5,4.0,50000.0,50000.0,0.0,0.0,31000.0,31338.0,0.0,0.0,,,,,,,,,,,,,50.21,,29.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.537,-0.639,1.256,,897.4037880000001,24466305357.0,91.2,6.7,8.3,9.5,7.0,7.2,6.7,7.1,7.4,7.4,8.8,8.0,7.1,-0.7997717,-0.8265509,-0.795664,,,,,,3.0,3.0,3.5,Nepal,South Asia,0,0,1
282,282,NPL,Nepal,13.62,2017,142.0,0.588,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,384000.0,383904.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,-0.8420000000000001,1.042,,964.8977952,26662713937.0,91.0,6.5,8.8,9.4,7.5,6.7,6.5,7.4,7.2,7.7,8.6,7.8,6.9,-0.7522711,-0.8836535,-0.677187,,,,,,3.0,3.0,3.5,Nepal,South Asia,0,0,1
283,283,NPL,Nepal,13.35,2018,142.0,0.596,4.5,3.5,4.5,4.2,4.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0,3.5,4.0,3.5,4.0,5.0,3.5,3.5,3.9,4.5,4.0,0.0,0.0,0.0,0.0,12000.0,12296.0,0.0,0.0,,,,,,,,,,,,,31.44,10.54,3.94,23.54,18.43,45.38,68.52,,35.11,49.58,0.0,38.16,9.85,0.0,0.0,23.72,23.37,18.43,,76.27,45.86,83.04,40.39,97.42,63.09,,,27.81,50.62,40.74,36.39,22.33,58.03,41.14,0.0,38.16,,,,,,,,,,,,,,,,,,,0.939,-0.8420000000000001,1.042,,1021.331877,28695046274.0,87.9,6.2,8.8,9.6,6.1,6.4,6.4,7.1,6.9,7.4,8.7,7.5,6.8,-0.6708352,-0.8982426,-0.4775417999999999,29.67,8.0,10.0,56.0,47.0,3.0,3.0,3.5,Nepal,South Asia,0,0,1
284,284,NPL,Nepal,13.14,2019,142.0,0.602,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,121000.0,120902.0,29000.0,29000.0,490802.0,148487.0,342315.0,28608.71,13046.95,15561.76,1.72,1.14,2.2,69.75,21607.0,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.939,-0.72,0.933,,1069.789098,30605291409.0,84.7,5.9,8.8,9.7,5.6,6.1,6.2,6.6,6.6,7.1,8.4,7.2,6.5,-0.6739821,-1.045521,-0.5353846999999999,20.0,10.0,7.0,42.0,27.0,3.0,2.5,3.5,Nepal,South Asia,0,0,1
285,285,NPL,Nepal,13.04,2020,,,4.5,3.5,4.5,4.2,4.5,4.0,4.0,4.2,4.0,4.0,4.5,4.0,4.0,4.1,3.5,4.0,5.0,3.5,3.5,3.9,4.0,4.1,0.0,0.0,0.0,0.0,48000.0,48141.0,28000.0,28000.0,487564.0,146930.0,340634.0,29136.81,13348.44,15788.37,1.67,1.1,2.16,69.86,19634.0,4.03,32.7,21.0,14.6,27.0,27.2,40.5,62.6,,23.7,44.4,0.0,45.8,14.1,16.3,,29.0,25.7,27.2,,76.3,45.7,84.2,27.5,97.5,65.8,,,,,,,,,,0.0,45.8,0.0,30.5,30.5,47.6,67.8,73.4,100.0,,0.0,66.5,,32.9,65.8,81.1,45.0,85.5,39.2,49.5,0.304,-0.8370000000000001,0.933,,1028.463277,29966137024.0,82.6,5.6,8.8,9.7,5.3,5.8,6.1,6.3,6.3,6.8,8.1,7.5,6.2,-0.5777507,-0.9444261,-0.4909702999999999,,,,,,3.0,2.5,3.5,Nepal,South Asia,0,0,1
297,297,NIU,Niue,24.83,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.0,319.0,270.0,1.62,,,36.4,,,45.84,0.0,0.0,,,87.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4599034999999999,-1.011424,-0.735762,,,,,,,,,Niue,Oceania,0,1,0
298,298,NIU,Niue,24.84,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4412377,-0.9730545,-0.7358481,,,,,,,,,Niue,Oceania,0,1,0
299,299,NIU,Niue,24.88,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4353435999999999,-0.9988776,-0.7848002,,,,,,,,,Niue,Oceania,0,1,0
300,300,NIU,Niue,25.16,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.423874,-0.9944172,-0.7874810999999999,,,,,,,,,Niue,Oceania,0,1,0
301,301,NIU,Niue,24.94,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niue,Oceania,0,1,0
302,302,NIU,Niue,24.84,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.0,319.0,269.0,1.62,,,36.32,,,45.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niue,Oceania,0,1,0
303,303,NIU,Niue,25.31,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niue,Oceania,0,1,0
304,304,NIU,Niue,25.19,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niue,Oceania,0,1,0
305,305,NIU,Niue,25.05,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niue,Oceania,0,1,0
306,306,NIU,Niue,25.19,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.0,319.0,269.0,1.62,,,36.41,,,45.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niue,Oceania,0,1,0
307,307,NIU,Niue,25.21,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.0,319.0,269.0,1.62,,,36.34,,,45.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niue,Oceania,0,1,0
308,308,PAK,Pakistan,21.57,2010,154.0,0.512,4.5,3.5,4.5,4.2,3.5,4.5,4.0,4.0,2.5,4.0,3.0,3.0,4.0,3.3,3.0,4.5,3.5,3.5,3.5,3.6,3.0,3.8,980000.0,980000.0,400000.0,400000.0,11060000.0,11060000.0,0.0,0.0,3941586.0,2074443.0,1867143.0,179424.64,92426.99,86997.65,2.2,2.24,2.15,47.37,1900621.0,48.22,48.0,,30.175,,,,,,67.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8370000000000001,0.748,-1.085,29.8,1238.873484,222284000000.0,102.5,9.7,9.5,9.4,6.2,8.4,7.9,8.9,7.3,8.9,8.1,8.9,9.3,-1.087688,-0.7658636999999999,-0.7387066,,,,,,2.5,3.5,2.5,Pakistan,South Asia,0,0,0
309,309,PAK,Pakistan,21.26,2011,154.0,0.516,4.5,3.5,4.5,4.2,3.5,4.5,4.0,4.0,2.5,4.0,3.0,3.5,4.0,3.4,3.0,4.5,3.5,3.5,3.5,3.6,3.5,3.8,900000.0,900000.0,190000.0,190000.0,300000.0,300000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8370000000000001,0.748,-1.085,30.9,1245.737437,228394000000.0,102.3,9.4,9.1,9.3,6.6,8.5,7.5,8.6,7.3,8.7,8.8,9.2,9.3,-1.076278,-0.817893,-0.9018267,,,,,,2.5,3.5,2.5,Pakistan,South Asia,0,0,0
310,310,PAK,Pakistan,20.68,2012,154.0,0.519,4.0,3.5,4.0,3.8,3.5,4.0,4.0,3.8,2.5,4.0,3.0,3.5,4.0,3.4,3.0,4.5,3.5,3.5,3.5,3.6,3.0,3.7,758000.0,758000.0,412000.0,412000.0,1857000.0,1856570.0,0.0,0.0,,,,,,,,,,,,,39.56,,29.965,,,,,,56.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8370000000000001,0.748,-1.085,,1262.299215,236404000000.0,101.6,9.3,9.1,9.6,7.2,8.2,7.2,8.3,7.0,8.6,8.5,9.0,9.4,-1.062848,-0.7780076,-0.8841760000000001,,,,,,2.5,3.5,2.5,Pakistan,South Asia,0,0,0
311,311,PAK,Pakistan,21.27,2013,154.0,0.523,3.5,3.5,4.0,3.7,4.0,4.0,4.0,4.0,2.5,4.0,3.0,3.5,4.0,3.4,3.0,4.5,3.5,3.5,3.5,3.6,3.0,3.7,747000.0,746700.0,140000.0,140000.0,407000.0,407436.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1909999999999998,0.748,-1.173,30.7,1290.368627,246797000000.0,102.9,9.8,9.2,9.7,7.5,7.9,6.9,8.4,7.3,8.7,8.9,9.1,9.6,-0.9561632,-0.7921309,-0.856865,,,,,,2.5,3.5,2.5,Pakistan,South Asia,0,0,0
312,312,PAK,Pakistan,20.91,2014,154.0,0.53,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.5,4.0,3.5,3.5,3.5,3.4,3.0,4.5,3.5,3.5,3.5,3.6,4.0,3.8,1900000.0,1900000.0,907000.0,907000.0,771000.0,770577.0,0.0,0.0,,,,,,,,,,,,,34.58,,23.02,,,,,,44.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1909999999999998,0.748,-1.121,,1322.720641,258334000000.0,103.0,9.9,9.5,10.0,7.5,7.6,6.9,8.5,7.6,8.6,8.8,8.8,9.3,-0.8338270000000001,-0.7555079,-0.7604407,,,,,,2.5,3.5,3.0,Pakistan,South Asia,0,0,0
313,313,PAK,Pakistan,21.13,2015,154.0,0.536,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.5,4.0,3.5,3.5,3.5,3.4,3.0,4.5,3.5,3.5,3.5,3.6,4.5,3.8,1459000.0,1459312.0,0.0,0.0,1002000.0,1001665.0,0.0,0.0,3506520.0,1845470.0,1661050.0,199426.96,102640.69,96786.26,1.76,1.8,1.72,47.37,1567604.0,44.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.281,0.748,-1.121,32.6,1356.667831,270556000000.0,103.0,9.6,9.2,10.0,7.7,7.3,7.0,8.6,7.9,8.4,9.0,8.9,9.3,-0.8108425,-0.6677569999999999,-0.766732,,,,,,3.0,3.5,3.0,Pakistan,South Asia,0,0,0
314,314,PAK,Pakistan,21.77,2016,154.0,0.542,4.0,3.5,4.5,4.0,4.0,4.0,4.0,4.0,2.5,4.0,3.5,3.5,3.5,3.4,3.0,4.5,3.5,3.5,3.5,3.6,3.5,3.8,464000.0,463921.0,2400.0,2356.0,13000.0,12673.0,0.0,0.0,,,,,,,,,,,,,51.42,,34.57,,,,,,70.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.281,0.748,-1.121,,1402.0878710000002,285509000000.0,101.7,9.3,8.9,9.7,7.4,7.0,7.3,8.3,8.2,8.2,8.9,8.9,9.6,-0.8753213,-0.6534616,-0.8045743000000001,,,,,,3.0,3.0,3.0,Pakistan,South Asia,0,0,0
315,315,PAK,Pakistan,21.51,2017,154.0,0.55,,,,,,,,,,,,,,,,,,,,,,,249000.0,249491.0,75000.0,75137.0,1800.0,1750.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.281,0.748,-1.121,,1449.533515,301367000000.0,98.9,9.1,8.9,10.0,6.9,6.5,7.2,8.1,7.7,8.0,8.4,8.7,9.4,-0.7796810000000001,-0.596828,-0.7241798,,,,,,3.0,3.0,3.0,Pakistan,South Asia,0,0,0
316,316,PAK,Pakistan,21.82,2018,154.0,0.552,3.0,2.5,4.5,3.3,4.0,4.0,4.0,4.0,3.0,4.0,3.5,3.5,3.0,3.4,3.5,4.5,3.5,3.0,3.5,3.6,3.0,3.6,119000.0,118996.0,1800.0,1832.0,2100.0,2078.0,0.0,0.0,,,,,,,,,,,,,37.5,16.8,15.69,20.02,11.86,51.3,60.14,50.87,50.79,32.38,26.03,20.89,11.09,18.01,19.49,21.61,18.43,11.86,82.24,62.89,53.82,52.3,13.45,85.45,90.56,56.73,45.02,59.69,41.37,42.2,42.96,41.69,24.6,40.16,26.03,20.89,,,,,,,,,,,,,,,,,,,-1.281,0.748,-1.121,31.6,1502.891343,318956000000.0,96.3,8.8,8.9,9.7,6.6,6.2,7.1,7.8,7.9,7.7,8.1,8.4,9.1,-0.7854260000000001,-0.6311114000000001,-0.6735412,87.83,19.0,90.0,90.0,119.0,3.0,3.0,3.0,Pakistan,South Asia,0,0,0
317,317,PAK,Pakistan,20.94,2019,154.0,0.557,,,,,,,,,,,,,,,,,,,,,,,106000.0,105844.0,16000.0,16051.0,100000.0,100082.0,15000.0,15000.0,3257978.0,1714663.0,1543315.0,216565.32,111447.58,105117.74,1.5,1.54,1.47,47.37,1396619.0,42.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8370000000000001,0.748,-1.4780000000000002,,1489.653604,322607000000.0,94.2,8.5,9.3,9.4,6.3,5.9,6.8,7.9,8.0,7.4,7.8,8.1,8.8,-0.8666273000000001,-0.6771356,-0.6674315,25.0,8.0,39.0,14.0,25.0,3.0,3.0,3.0,Pakistan,South Asia,0,0,0
318,318,PAK,Pakistan,20.79,2020,,,3.5,3.0,4.0,3.5,4.5,4.0,4.0,4.2,3.5,4.0,4.0,3.5,3.5,3.7,3.5,4.0,3.5,3.5,3.5,3.6,3.0,3.7,104000.0,103602.0,390.0,388.0,829000.0,828524.0,806000.0,806000.0,3276580.0,1812804.0,1463776.0,220892.33,113672.01,107220.32,1.48,1.59,1.37,44.67,1428147.0,43.59,33.1,14.6,9.9,17.4,23.0,45.3,46.1,7.6,50.6,58.8,0.1,35.1,12.9,8.5,,20.9,15.1,23.0,6.9,62.0,55.1,62.0,9.4,85.6,83.7,6.2,9.1,,,,,,,,0.1,35.1,1.3,31.1,31.1,56.2,80.9,56.2,54.4,,42.7,40.3,95.9,45.1,57.4,92.2,45.1,73.9,60.9,56.7,-0.715,0.748,-1.4780000000000002,,1446.8119769999998,319590000000.0,92.1,8.2,9.0,9.1,7.1,5.6,6.5,7.6,7.7,7.1,7.9,7.8,8.5,-0.8403146999999999,-0.5459959,-0.6917597,,,,,,3.0,3.0,3.0,Pakistan,South Asia,0,0,0
319,319,PLW,Palau,27.74,2010,50.0,0.786,3.0,2.0,3.5,2.8,4.0,2.5,2.5,3.0,3.0,3.0,4.0,3.5,3.0,3.3,3.5,3.5,2.5,3.0,3.0,3.1,3.5,3.1,,,,,,,,,5490.0,3211.0,2279.0,17.96,,,30.58,,,41.51,0.0,0.0,,,85.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13040.5425,234129900.0,,,,,,,,,,,,,,-0.500219,-0.8492995999999999,0.7541239000000001,,,,,,,,,Palau,Oceania,0,1,0
320,320,PLW,Palau,27.89,2011,50.0,0.793,3.5,2.5,4.0,3.3,4.0,3.5,2.5,3.3,3.0,3.5,4.0,4.0,4.0,3.7,4.0,3.5,3.5,3.0,3.0,3.4,3.5,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14073.60829,249778400.0,,,,,,,,,,,,,,-0.5288443,-0.5776894,0.8949478999999999,,,,,,,,,Palau,Oceania,0,1,0
321,321,PLW,Palau,28.28,2012,50.0,0.795,3.5,2.5,4.0,3.3,4.0,3.5,2.5,3.3,3.0,3.5,4.0,4.0,4.0,3.7,4.0,3.5,3.5,3.0,3.0,3.4,3.5,3.4,0.0,0.0,0.0,0.0,150.0,151.0,0.0,0.0,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400.69181,253956200.0,,,,,,,,,,,,,,-0.4270297,-0.5563569,0.9037626,,,,,,,,,Palau,Oceania,0,1,0
322,322,PLW,Palau,28.4,2013,50.0,0.821,3.5,2.5,4.0,3.3,4.0,3.5,2.5,3.3,3.0,3.5,4.0,4.0,4.0,3.7,4.0,3.5,3.5,3.0,3.0,3.4,3.5,3.4,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13938.18667,245353900.0,,,,,,,,,,,,,,-0.6431231,-0.5787581,0.9033781,,,,,,,,,Palau,Oceania,0,1,0
323,323,PLW,Palau,28.24,2014,50.0,0.825,3.5,2.5,4.0,3.3,4.0,3.5,2.5,3.3,3.0,3.0,4.5,3.5,4.0,3.6,4.0,3.5,3.5,3.0,3.0,3.4,4.0,3.4,,,,,,,,,,,,,,,,,,,,,51.96,,100.0,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14796.94184,260796100.0,,,,,,,,,,,,,,-0.4725188,-0.5690626,0.2755073,,,,,,,,,Palau,Oceania,0,1,0
324,324,PLW,Palau,28.35,2015,50.0,0.82,3.5,2.5,4.0,3.3,4.0,3.5,2.5,3.3,3.0,3.0,4.5,3.5,4.0,3.6,4.0,3.5,3.5,3.0,3.0,3.4,4.0,3.4,,,,,,,,,4937.0,2996.0,1941.0,17.67,,,27.95,,,39.32,1.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15876.46193,280457700.0,,,,,,,,,,,,,,-0.5247039000000001,-0.5365816,0.2445739999999999,,,,,,,,,Palau,Oceania,0,1,0
325,325,PLW,Palau,28.55,2016,50.0,0.822,3.5,2.5,3.5,3.2,4.0,3.5,2.5,3.3,3.0,2.5,4.5,3.5,4.0,3.5,4.0,3.5,3.5,3.0,2.5,3.3,4.5,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15815.774919999998,280223900.0,,,,,,,,,,,,,,-0.4280255,-0.4018162,0.3240755,,,,,,,,,Palau,Oceania,0,1,0
326,326,PLW,Palau,28.31,2017,50.0,0.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15218.25706,271021939.9,,,,,,,,,,,,,,-0.4712845999999999,-0.2280606,0.2858942,,,,,,,,,Palau,Oceania,0,1,0
327,327,PLW,Palau,28.53,2018,50.0,0.822,3.5,2.5,3.5,3.2,4.0,3.5,2.5,3.3,3.0,2.5,4.5,3.5,3.5,3.4,4.0,3.5,3.5,3.0,2.5,3.3,4.5,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15115.36775,270731351.7,,,,,,,,,,,,,,-0.5525866999999999,-0.0143339,0.3066581,,,,,,,,,Palau,Oceania,0,1,0
328,328,PLW,Palau,28.23,2019,50.0,0.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5066.0,2875.0,2191.0,18.01,,,28.13,,,43.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14754.604,265597626.6,,,,,,,,,,,,,,-0.4486384,-0.0456735,0.3144668,,,,,,,,,Palau,Oceania,0,1,0
329,329,PLW,Palau,27.85,2020,,,3.5,2.0,3.0,2.8,4.0,3.5,2.5,3.3,3.0,2.5,4.5,3.5,4.0,3.5,4.0,3.5,3.5,2.5,2.5,3.2,4.5,3.2,,,,,,,,,5088.0,2888.0,2200.0,18.09,,,28.12,,,43.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13250.89961,239735275.7,,,,,,,,,,,,,,-0.4629044,-0.0465996999999999,-0.1902315,,,,,,,,,Palau,Oceania,0,1,0
