,Unnamed: 0,iso,country_name_x,mean_temperature,year,hdi_rank,hdi_value,A1,A2,A3,A_avg,B4,B5,B6,B_avg,C7,C8,C9,C10,C11,C_avg,D12,D13,D14,D15,D16,D_avg,portfolio,overall_rating,conflict_stock_displacement,conflict_stock_displacement_raw,conflict_new_displacements,conflict_new_displacements_raw,disaster_new_displacements,disaster_new_displacements_raw,disaster_stock_displacement,disaster_stock_displacementr_raw,ims_both_sex,ims_male,ims_female,totalpop_both_in_thou,totalpop_male_in_though,totalpop_female_in_thou,ims_percent_totalpop_both_sex,ims_percent_totalpop_male,ims_percent_totalpop_female,female_migrants_perc_ims,estimated_refugee_stock_incl_asylum_seekers_both_sexes,refugees_asylum_seekers_perc_ims,EPI,HLT,AIR,H2O,HMT,ECO,BDH,FSH,CCH,APE,WRS,AGR,HAD,PMD,PMW,USD,UWD,PBD,MPA,TBN,TBG,SPI,PAR,SHI,TCL,FSS,RMS,DCT,DPT,DMT,DNT,DBT,DST,DXT,WWT,SNM,OZD,WMG,MSW,BHV,ECS,GRL,WTL,FGT,CDA,CHA,FGA,NDA,BCA,LCB,GIB,GHP,SDA,NXA,v2pepwrses,v2peapssoc,v2clsocgrp,value.Gini index (World Bank estimate),GDP per capita (constant 2015 US$),value.GDP (constant 2015 US$),fsi_total,C1: Security Apparatus,C2: Factionalized Elites,C3: Group Grievance,E1: Economy,E2: Economic Inequality,E3: Human Flight and Brain Drain,P1: State Legitimacy,P2: Public Services,P3: Human Rights,S1: Demographic Pressures,S2: Refugees and IDPs,X1: External Intervention,value.Control of Corruption: Estimate,value.Government Effectiveness: Estimate,value.Rule of Law: Estimate,CRI score,Fatalities (Rank),Fatalities per 100 000 inhabitants (Rank),Losses in million US$ (PPP) (Rank),Losses per unit GDP in % (Rank),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",CPIA quality of public administration rating (1=low to 6=high),CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),country_name_y,region,donor,sids,ldc
76,76,BRN,Brunei Darussalam,26.81,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111959.0,63407.0,48552.0,437.48,226.99,210.5,25.59,27.93,23.07,43.37,,,54.8,74.0,68.4,85.6,68.4,42.0,59.2,9.3,50.9,41.8,6.0,0.0,75.8,63.4,,94.3,79.7,68.4,1.2,100.0,100.0,,12.7,,34.4,,12.6,,,,,,,,6.0,0.0,65.0,42.5,42.5,58.8,34.4,,,5.5,44.0,75.7,89.4,55.8,35.1,54.8,11.1,0.0,9.5,74.0,,,,,30696.87715,13429361906.0,56.6,4.5,7.4,6.2,3.3,7.5,4.1,7.4,1.6,7.2,2.8,1.3,3.3,1.28122,1.438427,0.9311345,,,,,,,,,Brunei Darussalam,Southeast Asia,1,0,0
77,77,KHM,Cambodia,27.9,2010,144.0,0.539,4.5,4.0,4.0,4.2,4.0,4.5,3.5,4.0,4.0,4.5,4.5,3.5,3.5,4.0,3.5,4.0,4.0,3.5,3.5,3.7,3.5,4.0,0.0,0.0,0.0,0.0,32000.0,31505.0,0.0,0.0,81977.0,43385.0,38592.0,14312.21,6972.05,7340.16,0.57,0.62,0.53,47.08,129.0,0.16,41.7,,43.0,,,,,,56.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.474,0.119,-0.509,,892.1004421,12767924407.0,88.7,6.4,7.7,6.9,7.7,7.1,7.9,8.7,8.3,7.7,8.0,5.3,7.0,-1.243371,-0.9429737,-1.118496,,,,,,2.0,2.5,3.0,Cambodia,Southeast Asia,0,0,1
78,78,KHM,Cambodia,26.92,2011,144.0,0.546,4.5,4.0,4.5,4.3,4.0,4.0,3.5,3.8,4.0,4.5,4.5,3.5,3.5,4.0,3.5,4.0,4.0,3.5,4.0,3.8,3.5,4.0,0.0,0.0,0.0,0.0,214000.0,214000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.474,0.119,-0.509,,940.1118195,13670561754.0,88.5,6.2,8.0,7.2,7.2,6.8,7.6,8.5,8.4,8.0,7.7,5.6,7.4,-1.238731,-0.8627386999999999,-1.04499,,,,,,2.0,2.5,3.0,Cambodia,Southeast Asia,0,0,1
79,79,KHM,Cambodia,27.8,2012,144.0,0.552,4.5,4.5,5.0,4.7,4.5,4.5,3.5,4.2,4.5,4.5,4.5,3.5,3.5,4.1,3.5,4.5,4.0,4.0,4.0,4.0,3.0,4.2,,,,,,,,,,,,,,,,,,,,,55.29,,53.17,,,,,,73.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.474,0.119,-0.509,,992.5498342,14670337168.0,88.7,6.5,8.0,7.3,6.9,7.1,7.7,8.2,8.3,7.7,7.5,5.9,7.7,-1.070025,-0.8159052,-0.9796243,,,,,,2.0,2.5,3.0,Cambodia,Southeast Asia,0,0,1
80,80,KHM,Cambodia,27.39,2013,144.0,0.559,4.5,4.5,5.0,4.7,4.5,4.0,3.5,4.0,4.5,4.0,4.0,3.5,3.5,3.9,3.5,4.5,4.0,4.0,3.5,3.9,3.0,4.1,0.0,0.0,0.0,0.0,144000.0,144496.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.13,0.119,-0.379,,1048.1324949999998,15749584749.0,88.0,6.2,8.0,7.0,6.4,7.3,7.4,8.3,8.1,7.8,7.2,8.4,8.0,-1.052218,-0.9065329,-1.0041639999999998,,,,,,2.0,2.5,3.0,Cambodia,Southeast Asia,0,0,1
81,81,KHM,Cambodia,27.51,2014,144.0,0.565,4.5,4.5,5.0,4.7,4.5,4.0,4.0,4.2,4.5,4.0,4.5,3.5,3.5,4.0,4.0,4.5,4.0,4.0,3.5,4.0,3.5,4.2,0.0,0.0,0.0,0.0,151000.0,151073.0,0.0,0.0,,,,,,,,,,,,,35.44,,64.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.13,0.119,-0.379,,1104.7499699999998,16874510038.0,88.5,6.3,8.6,7.3,6.1,7.4,7.2,8.4,8.0,7.9,7.5,6.1,7.7,-1.137787,-0.6894538,-0.9553155,,,,,,2.0,2.5,3.0,Cambodia,Southeast Asia,0,0,1
82,82,KHM,Cambodia,27.89,2015,144.0,0.57,4.5,4.5,5.0,4.7,4.5,4.0,4.0,4.2,4.5,4.0,4.5,3.5,3.5,4.0,4.0,4.5,4.0,4.0,3.5,4.0,4.0,4.2,0.0,0.0,0.0,0.0,8900.0,8859.0,0.0,0.0,73963.0,39854.0,34109.0,15521.44,7570.44,7950.99,0.48,0.53,0.43,46.12,104.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.13,0.119,-0.379,,1162.904995,18049954289.0,87.9,6.7,8.2,7.4,6.4,7.1,7.5,8.4,7.7,8.3,7.0,5.8,7.4,-1.1181530000000002,-0.6996924,-0.9785324,,,,,,2.0,2.5,3.0,Cambodia,Southeast Asia,0,0,1
83,83,KHM,Cambodia,28.06,2016,144.0,0.576,4.5,4.0,5.0,4.5,4.5,4.0,4.0,4.2,4.5,4.0,4.5,3.5,3.5,4.0,4.0,4.5,4.0,4.0,3.0,3.9,4.0,4.1,0.0,0.0,0.0,0.0,8300.0,8274.0,0.0,0.0,,,,,,,,,,,,,51.24,,66.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.13,0.119,-0.089,,1224.220428,19301414292.0,87.4,6.4,8.3,7.1,5.9,6.8,7.8,8.5,8.0,7.9,7.2,5.9,7.6,-1.272752,-0.6942337,-1.063893,,,,,,2.0,2.5,3.0,Cambodia,Southeast Asia,0,0,1
84,84,KHM,Cambodia,27.55,2017,144.0,0.582,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,15000.0,15068.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.13,0.119,-0.487,,1289.985814,20651915663.0,85.7,6.7,8.3,6.9,5.7,6.6,7.6,8.3,7.8,7.7,7.0,5.7,7.4,-1.289828,-0.6596310000000001,-1.053886,,,,,,2.0,2.5,3.0,Cambodia,Southeast Asia,0,0,1
85,85,KHM,Cambodia,27.56,2018,144.0,0.585,4.5,4.0,5.0,4.5,4.5,4.0,4.0,4.2,4.5,4.0,4.5,3.5,3.0,3.9,4.0,4.5,4.0,4.0,3.0,3.9,3.5,4.1,0.0,0.0,0.0,0.0,37000.0,37177.0,0.0,0.0,,,,,,,,,,,,,43.23,39.81,41.91,35.26,39.84,45.51,80.53,49.61,47.63,37.52,0.0,47.46,7.72,62.51,66.9,34.43,36.09,39.84,68.07,100.0,100.0,99.04,45.6,25.44,0.0,50.57,48.66,39.97,67.36,49.66,52.46,32.43,43.37,31.68,0.0,47.46,,,,,,,,,,,,,,,,,,,-1.13,0.119,-0.487,,1365.829057,22194442188.0,84.0,6.5,8.6,6.6,5.5,6.5,7.5,8.5,7.5,7.8,6.5,5.4,7.1,-1.311975,-0.5602661999999999,-1.112072,47.67,29.0,17.0,79.0,72.0,1.5,2.5,3.0,Cambodia,Southeast Asia,0,0,1
86,86,KHM,Cambodia,28.09,2019,144.0,0.594,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,70000.0,70108.0,1300.0,1300.0,78649.0,42379.0,36270.0,16486.54,8047.36,8439.18,0.48,0.53,0.43,46.12,114.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.155,0.119,-0.084,,1441.179228,23760061873.0,82.5,6.4,8.6,6.3,5.3,6.2,7.2,8.7,7.6,7.6,6.2,5.1,7.4,-1.279862,-0.58005,-0.9357082,75.83,60.0,63.0,97.0,86.0,1.5,2.5,3.0,Cambodia,Southeast Asia,0,0,1
87,87,KHM,Cambodia,27.99,2020,,,4.5,4.5,5.0,4.7,5.0,4.0,4.0,4.3,4.5,4.0,4.5,4.0,3.5,4.1,3.5,4.5,4.0,4.0,3.0,3.8,3.0,4.2,0.0,0.0,0.0,0.0,66000.0,66250.0,260.0,260.0,79341.0,42730.0,36611.0,16718.97,8162.42,8556.55,0.47,0.52,0.43,46.14,27.0,0.03,33.6,30.5,30.1,34.2,35.0,35.6,60.1,11.3,30.9,45.4,0.0,59.0,11.2,43.2,,35.8,33.2,35.0,0.0,100.0,100.0,94.2,31.0,26.4,13.8,5.2,18.6,,,,,,,,0.0,59.0,37.4,0.0,0.0,49.1,19.0,51.0,80.8,9.9,11.7,77.3,,72.9,0.0,12.6,79.2,73.8,41.4,49.4,-1.155,-0.127,-0.084,,1376.412027,23012192756.0,80.3,6.7,8.6,6.0,5.0,5.9,6.9,8.4,7.7,7.3,5.9,4.8,7.1,-1.2312459999999998,-0.4194071,-0.9458001,,,,,,1.5,2.5,3.0,Cambodia,Southeast Asia,0,0,1
154,154,IDN,Indonesia,26.27,2010,99.0,0.665,,,,,,,,,,,,,,,,,,,,,,,200000.0,200000.0,35000.0,35000.0,409000.0,409387.0,0.0,0.0,305416.0,174864.0,130552.0,241834.22,121820.51,120013.72,0.13,0.14,0.11,42.75,811.0,0.27,44.6,,36.685,,,,,,49.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.13,0.7659999999999999,36.4,2720.191622,657835000000.0,83.1,7.3,7.1,6.3,6.7,7.9,7.3,6.9,6.7,6.5,7.2,6.5,6.7,-0.7515621,-0.2143717,-0.6399844,,,,,,,,,Indonesia,Southeast Asia,1,0,0
155,155,IDN,Indonesia,26.07,2011,100.0,0.673,,,,,,,,,,,,,,,,,,,,,,,180000.0,180000.0,15000.0,15000.0,7400.0,7442.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.13,0.7659999999999999,39.7,2849.354985,698422000000.0,81.6,7.1,7.0,6.6,6.4,7.5,6.9,6.7,6.5,6.3,7.4,6.6,6.5,-0.7018531,-0.2594483999999999,-0.5929989,,,,,,,,,Indonesia,Southeast Asia,1,0,0
156,156,IDN,Indonesia,26.18,2012,101.0,0.681,,,,,,,,,,,,,,,,,,,,,,,170000.0,170000.0,5000.0,5000.0,104000.0,103831.0,0.0,0.0,,,,,,,,,,,,,52.29,,46.625,,,,,,48.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.13,0.7659999999999999,39.7,2980.61011,740538000000.0,80.6,7.1,7.0,7.1,6.0,7.2,6.6,6.7,6.2,6.8,7.4,6.3,6.2,-0.6397946999999999,-0.273001,-0.5756522,,,,,,,,,Indonesia,Southeast Asia,1,0,0
157,157,IDN,Indonesia,26.24,2013,102.0,0.687,,,,,,,,,,,,,,,,,,,,,,,90000.0,90000.0,3000.0,3000.0,427000.0,427422.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.13,0.7659999999999999,40.0,3104.348,781691000000.0,78.2,6.8,7.0,7.3,5.5,6.9,6.3,6.4,6.1,6.5,7.5,8.4,5.9,-0.6136571,-0.1989507999999999,-0.5308241,,,,,,,,,Indonesia,Southeast Asia,1,0,0
158,158,IDN,Indonesia,26.23,2014,103.0,0.69,,,,,,,,,,,,,,,,,,,,,,,84000.0,84000.0,800.0,800.0,943000.0,943059.0,0.0,0.0,,,,,,,,,,,,,44.36,,75.31,,,,,,45.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.13,0.7659999999999999,39.4,3217.317468,820828000000.0,76.8,6.5,7.0,7.6,5.5,6.6,6.0,6.5,6.0,6.2,7.4,5.9,5.6,-0.5617321999999999,-0.0375725,-0.3422760999999999,,,,,,,,,Indonesia,Southeast Asia,1,0,0
159,159,IDN,Indonesia,26.31,2015,104.0,0.695,,,,,,,,,,,,,,,,,,,,,,,6100.0,6057.0,150.0,153.0,204000.0,203913.0,0.0,0.0,338124.0,196717.0,141407.0,258383.26,130132.84,128250.42,0.13,0.15,0.11,41.82,13548.0,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.13,0.7490000000000001,39.7,3331.695115,860854000000.0,75.0,6.2,7.0,7.3,5.2,6.3,6.3,5.6,6.0,6.8,7.1,5.9,5.3,-0.4583642,-0.2408800999999999,-0.4221742,,,,,,,,,Indonesia,Southeast Asia,1,0,0
160,160,IDN,Indonesia,26.42,2016,105.0,0.703,,,,,,,,,,,,,,,,,,,,,,,7100.0,7084.0,350.0,353.0,1246000.0,1246474.0,0.0,0.0,,,,,,,,,,,,,65.85,,80.36,,,,,,81.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.13,0.7490000000000001,38.6,3456.9281140000003,904182000000.0,74.9,5.9,7.0,7.3,5.5,6.0,6.6,5.3,6.1,7.4,6.8,5.6,5.4,-0.3992099,0.0074111,-0.3448857,,,,,,,,,Indonesia,Southeast Asia,1,0,0
161,161,IDN,Indonesia,26.22,2017,106.0,0.707,,,,,,,,,,,,,,,,,,,,,,,13000.0,12905.0,2800.0,2750.0,365000.0,364971.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.13,1.081,38.1,3589.715543,950022000000.0,72.9,6.2,7.0,7.1,4.5,5.8,6.9,5.1,5.9,7.2,6.6,5.4,5.2,-0.2548542,0.0383756999999999,-0.349676,,,,,,,,,Indonesia,Southeast Asia,1,0,0
162,162,IDN,Indonesia,26.23,2018,106.0,0.712,,,,,,,,,,,,,,,,,,,,,,,16000.0,15902.0,4500.0,4497.0,853000.0,853305.0,0.0,0.0,,,,,,,,,,,,,46.92,45.44,52.04,31.41,43.84,47.9,70.4,62.54,53.43,47.62,13.6,37.98,25.2,67.03,72.85,32.94,29.88,43.84,90.87,69.82,75.84,77.57,29.69,46.05,0.01,76.11,48.96,58.29,28.25,64.9,62.46,50.63,44.02,51.21,13.6,37.98,,,,,,,,,,,,,,,,,,,0.005,0.13,1.081,37.8,3732.867111,999179000000.0,72.3,6.2,7.0,7.2,4.8,5.5,7.2,4.8,5.6,7.3,6.7,5.1,4.9,-0.2497392,0.1805828,-0.3154929999999999,68.17,11.0,74.0,42.0,104.0,,,,Indonesia,Southeast Asia,1,0,0
163,163,IDN,Indonesia,26.39,2019,106.0,0.718,,,,,,,,,,,,,,,,,,,,,,,40000.0,40094.0,23000.0,23396.0,463000.0,462646.0,104000.0,104000.0,353135.0,205451.0,147684.0,270625.57,136269.76,134355.81,0.13,0.15,0.11,41.82,13789.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.13,-0.867,38.2,3877.382977,1049320000000.0,70.4,5.9,7.1,7.3,4.5,5.2,6.9,4.5,5.3,7.0,7.3,4.8,4.6,-0.4160329,0.1820512,-0.3424213,24.83,3.0,31.0,6.0,39.0,,,,Indonesia,Southeast Asia,1,0,0
164,164,IDN,Indonesia,26.38,2020,,,,,,,,,,,,,,,,,,,,,,,,,40000.0,40041.0,4600.0,4599.0,705000.0,704513.0,161000.0,161000.0,355505.0,206538.0,148967.0,273523.62,137717.86,135805.76,0.13,0.15,0.11,41.9,13657.0,3.84,37.8,29.0,26.8,28.4,34.6,43.7,56.3,11.9,54.4,40.4,0.0,51.8,23.3,28.6,,33.9,24.8,34.6,29.6,66.2,83.3,71.7,20.2,46.8,19.0,11.9,16.3,,,,,,,,0.0,51.8,33.9,49.8,49.8,66.2,20.3,43.8,,6.7,52.1,30.2,100.0,51.0,57.1,41.2,67.6,58.5,68.3,12.6,0.005,0.13,-0.311,,3756.907174,1027600000000.0,67.8,6.1,7.1,7.4,4.2,4.9,6.6,4.2,5.1,6.7,6.8,4.5,4.3,-0.3974239,0.3691624,-0.3387444,,,,,,,,,Indonesia,Southeast Asia,1,0,0
209,209,LAO,Lao People's Democratic Republic,24.27,2010,137.0,0.552,4.5,4.0,4.0,4.2,4.0,3.5,3.5,3.7,4.0,4.5,4.5,3.5,4.0,4.1,4.0,4.0,3.5,4.0,3.5,3.8,4.0,3.9,0.0,0.0,4400.0,4400.0,0.0,0.0,0.0,0.0,32955.0,20133.0,12822.0,6249.17,3099.43,3149.74,0.53,0.65,0.41,38.91,0.0,0.0,59.6,,46.825,,,,,,68.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,-0.624,-0.865,,1586.2029300000002,9912448589.0,88.7,7.4,8.5,6.8,7.3,5.8,6.7,8.3,8.1,8.7,7.9,5.9,7.3,-1.193796,-0.8600155999999999,-0.9797619,,,,,,2.5,3.0,4.0,Lao People's Democratic Republic,Southeast Asia,0,0,1
210,210,LAO,Lao People's Democratic Republic,23.03,2011,137.0,0.565,4.5,4.0,4.0,4.2,4.0,3.5,3.5,3.7,4.0,4.5,4.5,3.5,4.0,4.1,4.0,4.0,3.5,4.0,3.5,3.8,4.0,3.9,0.0,0.0,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,-0.624,-0.865,,1687.147369,10709275903.0,86.7,7.1,8.6,6.5,7.2,5.7,6.8,8.0,7.7,8.5,7.6,5.8,7.2,-1.177121,-0.8338406999999999,-1.000485,,,,,,2.5,3.0,4.0,Lao People's Democratic Republic,Southeast Asia,0,0,1
